NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
2,VOILLOT,Isabelle,Mme,FG,Front de gauche,2149,"   4,51","   2,64",non,07102,4.51,2.64
3,MOREL,Johanne,Mme,EXG,Extrême gauche,323,"   0,68","   0,39",non,07102,0.68,0.39
4,COLAS,Marie-Christiane,Mme,FN,Front National,5779,"  12,14","   7,10",non,07102,12.14,7.1
5,GUEUGNEAU,Edith,Mme,DVG,Divers gauche,14004,"  29,42","  17,22",Bal.,07102,29.42,17.22
6,GUILLEMET,Nicolas,M.,VEC,Europe-Ecologie-Les Verts,6996,"  14,70","   8,60",non,07102,14.7,8.6
7,NESME,Jean-Marc,M.,UMP,Union pour un Mouvement Populaire,17777,"  37,35","  21,86",Bal.,07102,37.35,21.86
1,BAUMEL,Philippe,M.,SOC,Socialiste,18504,"  36,57","  22,09",Bal.,07103,36.57,22.09
2,ARNAL,Estelle,Mme,FN,Front National,8159,"  16,13","   9,74",non,07103,16.13,9.74
3,DUBOIS,Marie-Christine,Mme,EXG,Extrême gauche,376,"   0,74","   0,44",non,07103,0.74,0.44
4,PALLANT,Simonne,Mme,EXG,Extrême gauche,195,"   0,39","   0,23",non,07103,0.39,0.23
5,LOTTEAU,François,M.,VEC,Europe-Ecologie-Les Verts,1571,"   3,11","   1,87",non,07103,3.11,1.87
6,DESBROSSES,Serge,M.,FG,Front de gauche,1742,"   3,44","   2,08",non,07103,3.44,2.08
7,REBEYROTTE,Rémy,M.,DVG,Divers gauche,3736,"   7,38","   4,46",non,07103,7.38,4.46
8,ANCIAUX,Jean-Paul,M.,UMP,Union pour un Mouvement Populaire,16309,"  32,24","  19,47",Bal.,07103,32.24,19.47
1,COLIN-CORDIER,Marie-Claude,Mme,VEC,Europe-Ecologie-Les Verts,1058,"   2,20","   1,30",non,07104,2.2,1.3
2,MICHOUX,Eric,M.,DVD,Divers droite,3704,"   7,70","   4,56",non,07104,7.7,4.56
3,UNTERMAIER,Cécile,Mme,SOC,Socialiste,18179,"  37,78","  22,40",Bal.,07104,37.78,22.4
4,DUSSAUGE,Pascal,M.,EXG,Extrême gauche,309,"   0,64","   0,38",non,07104,0.64,0.38
5,PIRAT,Isabelle,Mme,FG,Front de gauche,2048,"   4,26","   2,52",non,07104,4.26,2.52
6,QUEQUIN,Alain,M.,FN,Front National,7011,"  14,57","   8,63",non,07104,14.57,8.63
7,THIEBAUT,Maxime,M.,DVD,Divers droite,626,"   1,30","   0,77",non,07104,1.3,0.77
8,DANJEAN,Arnaud,M.,UMP,Union pour un Mouvement Populaire,15179,"  31,55","  18,70",Bal.,07104,31.55,18.7
1,SOULIER,Lucienne,Mme,ECO,Ecologiste,309,"   0,62","   0,33",non,07105,0.62,0.33
2,LAUNAY,Christian,M.,FN,Front National,8804,"  17,60","   9,66",non,07105,17.6,9.66
3,NIEDDU,Anne,Mme,EXG,Extrême gauche,254,"   0,51","   0,27",non,07105,0.51,0.27
4,DUBOIS,Jacky,M.,FG,Front de gauche,2848,"   5,69","   3,12",non,07105,5.69,3.12
5,DELORME,Karine,Mme,ALLI,Alliance centriste,1765,"   3,53","   1,93",non,07105,3.53,1.93
6,DECHAUME,Isabelle,Mme,PRV,Parti radical,11768,"  23,53","  12,91",Bal.,07105,23.53,12.91
7,DUFRAIGNE,Pascal,M.,EXG,Extrême gauche,304,"   0,61","   0,33",non,07105,0.61,0.33
8,ATTEYE,Abdoulkader,M.,VEC,Europe-Ecologie-Les Verts,1216,"   2,43","   1,33",non,07105,2.43,1.33
9,SIRUGUE,Christophe,M.,SOC,Socialiste,22415,"  44,82","  24,60",Bal.,07105,44.82,24.6
10,VILLETTE,Jean-Paul,M.,EXG,Extrême gauche,327,"   0,65","   0,35",non,07105,0.65,0.35
1,GOUHIER,Catherine,Mme,VEC,Europe-Ecologie-Les Verts,1454,"   3,46","   2,00",non,07201,3.46,2.0
2,COMBES,Ambre,Mme,EXG,Extrême gauche,222,"   0,53","   0,30",non,07201,0.53,0.3
3,LE GRAS,Jean-François,M.,FN,Front National,4450,"  10,60","   6,13",non,07201,10.6,6.13
4,HOREN,Isabelle,Mme,DVD,Divers droite,242,"   0,58","   0,33",non,07201,0.58,0.33
5,COUVERT,Gérard,M.,DVD,Divers droite,311,"   0,74","   0,42",non,07201,0.74,0.42
6,MAILLET,Sylvie,Mme,EXG,Extrême gauche,216,"   0,51","   0,29",non,07201,0.51,0.29
7,ROBERT,Guy,M.,CEN,Le Centre pour la France,822,"   1,96","   1,13",non,07201,1.96,1.13
8,SAMAIN,Thierry,M.,FG,Front de gauche,1633,"   3,89","   2,25",non,07201,3.89,2.25
9,DUBOIS,Françoise,Mme,SOC,Socialiste,16477,"  39,26","  22,70",Bal.,07201,39.26,22.7
10,FONTAINE,Jean-Louis,M.,ECO,Ecologiste,279,"   0,66","   0,38",non,07201,0.66,0.38
11,LABRETTE-MENAGER,Fabienne,Mme,UMP,Union pour un Mouvement Populaire,15859,"  37,79","  21,85",Bal.,07201,37.79,21.85
1,BATIOT,Rémy,M.,VEC,Europe-Ecologie-Les Verts,1277,"   2,79","   1,53",non,07202,2.79,1.53
2,FOUCHE,Didier,M.,EXG,Extrême gauche,506,"   1,11","   0,60",non,07202,1.11,0.6
3,LE FORESTIER,François,M.,DVD,Divers droite,805,"   1,76","   0,96",non,07202,1.76,0.96
4,CHEERE,Yves,M.,EXG,Extrême gauche,251,"   0,55","   0,30",non,07202,0.55,0.3
5,SAINTY,Benjamin,M.,EXG,Extrême gauche,174,"   0,38","   0,20",non,07202,0.38,0.2
6,METIVIER,Philippe,M.,UMP,Union pour un Mouvement Populaire,10966,"  23,97","  13,15",Bal.,07202,23.97,13.15
7,KARAMANLI,Marietta,Mme,SOC,Socialiste,22024,"  48,15","  26,42",Bal.,07202,48.15,26.42
8,GUET,Nelly,Mme,NCE,Nouveau Centre,301,"   0,66","   0,36",non,07202,0.66,0.36
9,DOVILLEZ,André,M.,EXD,Extrême droite,317,"   0,69","   0,38",non,07202,0.69,0.38
10,ROULLAND,Martine,Mme,PRV,Parti radical,399,"   0,87","   0,47",non,07202,0.87,0.47
11,SOULARD,Pascale,Mme,FG,Front de gauche,2538,"   5,55","   3,04",non,07202,5.55,3.04
12,D'HERBAIS,Marie,Mme,FN,Front National,6182,"  13,52","   7,41",non,07202,13.52,7.41
1,CHAUVEAU,Guy-Michel,M.,DVG,Divers gauche,14536,"  29,06","  17,13",Bal.,07203,29.06,17.13
2,BARLEMONT,Jean-Claude,M.,FN,Front National,6715,"  13,42","   7,91",non,07203,13.42,7.91
3,BARDIN,Loïc,M.,ALLI,Alliance centriste,854,"   1,71","   1,00",non,07203,1.71,1.0
4,THOMMERET,Dinah,Mme,EXG,Extrême gauche,162,"   0,32","   0,19",non,07203,0.32,0.19
5,HUBERT,Thomas,M.,EXG,Extrême gauche,376,"   0,75","   0,44",non,07203,0.75,0.44
6,PRADIER,Thierry,M.,VEC,Europe-Ecologie-Les Verts,7717,"  15,43","   9,09",non,07203,15.43,9.09
7,SENAILLES,Jean-André,M.,DVD,Divers droite,349,"   0,70","   0,41",non,07203,0.7,0.41
8,PAVY-MORANCAIS,Béatrice,Mme,UMP,Union pour un Mouvement Populaire,16807,"  33,60","  19,80",Bal.,07203,33.6,19.8
9,PERROT,Isabelle,Mme,DVD,Divers droite,472,"   0,94","   0,55",non,07203,0.94,0.55
10,HERTZ,Sonia,Mme,FG,Front de gauche,2037,"   4,07","   2,40",non,07203,4.07,2.4
1,DELAUNE,Henri,M.,FN,Front National,5478,"  11,77","   6,94",non,07204,11.77,6.94
2,CHAUVEL,Antoine,M.,EXG,Extrême gauche,190,"   0,41","   0,24",non,07204,0.41,0.24
3,LE FOLL,Stéphane,M.,SOC,Socialiste,21415,"  46,01","  27,13",Bal.,07204,46.01,27.13
4,NOUCHY,Thierry,M.,EXG,Extrême gauche,260,"   0,56","   0,32",non,07204,0.56,0.32
5,SEVERE,Isabelle,Mme,VEC,Europe-Ecologie-Les Verts,1314,"   2,82","   1,66",non,07204,2.82,1.66
6,HERSEMEULE,Chantal,Mme,FG,Front de gauche,2100,"   4,51","   2,66",non,07204,4.51,2.66
7,GUILLOCHER,Cécile,Mme,CEN,Le Centre pour la France,720,"   1,55","   0,91",non,07204,1.55,0.91
8,JOULAUD,Marc,M.,UMP,Union pour un Mouvement Populaire,14741,"  31,67","  18,68",Bal.,07204,31.67,18.68
9,RABARD-JEZEQUEL,Michèle,Mme,DVD,Divers droite,330,"   0,71","   0,41",non,07204,0.71,0.41
1,PHILLIPS,Marie-Christine,Mme,DVD,Divers droite,234,"   0,45","   0,26",non,07205,0.45,0.26
2,FABUREL,Luc-Marie,M.,FG,Front de gauche,2474,"   4,79","   2,82",non,07205,4.79,2.82
3,DEBOST,Elen,Mme,VEC,Europe-Ecologie-Les Verts,1636,"   3,16","   1,87",non,07205,3.16,1.87
4,FOUQUET,Karine,Mme,EXG,Extrême gauche,253,"   0,49","   0,28",non,07205,0.49,0.28
5,ROUILLON,Christophe,M.,SOC,Socialiste,19959,"  38,61","  22,81",Bal.,07205,38.61,22.81
6,LE MENER,Dominique,M.,UMP,Union pour un Mouvement Populaire,20491,"  39,64","  23,42",Bal.,07205,39.64,23.42
7,BAYLE DE JESSE,Cécile,Mme,DVD,Divers droite,618,"   1,20","   0,70",non,07205,1.2,0.7
8,DEOTTO,Marie-Claude,Mme,FN,Front National,5750,"  11,12","   6,57",non,07205,11.12,6.57
9,MAY,Orianne,Mme,EXG,Extrême gauche,283,"   0,55","   0,32",non,07205,0.55,0.32
1,EXERTIER,Frédéric,M.,ECO,Ecologiste,668,"   1,38","   0,81",non,07301,1.38,0.81
2,LEVROT,Laurent,M.,ECO,Ecologiste,491,"   1,02","   0,59",non,07301,1.02,0.59
3,DORD,Dominique,M.,UMP,Union pour un Mouvement Populaire,22252,"  46,02","  27,05",Bal.,07301,46.02,27.05
4,PERRIAU,Magalie,Mme,ECO,Ecologiste,452,"   0,93","   0,54",non,07301,0.93,0.54
5,LAINEZ,Françoise,Mme,EXG,Extrême gauche,165,"   0,34","   0,20",non,07301,0.34,0.2
6,COMBET,Myriam,Mme,EXG,Extrême gauche,506,"   1,05","   0,61",non,07301,1.05,0.61
7,CARACO,Alain,M.,VEC,Europe-Ecologie-Les Verts,13919,"  28,79","  16,92",Bal.,07301,28.79,16.92
8,DRAPEAU,Véronique Jeanne,Mme,FN,Front National,7471,"  15,45","   9,08",non,07301,15.45,9.08
9,ANDREYS,Brigitte,Mme,FG,Front de gauche,2426,"   5,02","   2,94",non,07301,5.02,2.94
1,MORANDINI,Henri,M.,FG,Front de gauche,2863,"   7,02","   3,81",non,07302,7.02,3.81
2,BARDAGI,Thierry,M.,ECO,Ecologiste,274,"   0,67","   0,36",non,07302,0.67,0.36
3,PACCALET,Yves,M.,VEC,Europe-Ecologie-Les Verts,2252,"   5,53","   3,00",non,07302,5.53,3.0
4,RIEU,François,M.,SOC,Socialiste,10856,"  26,63","  14,46",Bal.,07302,26.63,14.46
5,BONNET LIGEON,Robert,M.,FN,Front National,5430,"  13,32","   7,23",non,07302,13.32,7.23
6,DEMEURE,Alexandre,M.,EXG,Extrême gauche,123,"   0,30","   0,16",non,07302,0.3,0.16
7,CHAMPANHET,Oriane,Mme,EXG,Extrême gauche,259,"   0,64","   0,34",non,07302,0.64,0.34
8,GAYMARD,Hervé,M.,UMP,Union pour un Mouvement Populaire,18702,"  45,88","  24,91",Bal.,07302,45.88,24.91
1,LEHMANN,Christiane,Mme,FG,Front de gauche,2807,"   6,71","   3,98",non,07303,6.71,3.98
2,CHARVOZ,Pierre-Marie,M.,DVD,Divers droite,13685,"  32,73","  19,43",Bal.,07303,32.73,19.43
3,MARMILLON,Eric,M.,FN,Front National,6715,"  16,06","   9,53",non,07303,16.06,9.53
4,VAUDRON,Albane,Mme,DVD,Divers droite,582,"   1,39","   0,82",non,07303,1.39,0.82
5,TROUVE,Pascale,Mme,EXG,Extrême gauche,165,"   0,39","   0,23",non,07303,0.39,0.23
6,SOCQUET-JUGLARD,Ghislaine,Mme,ECO,Ecologiste,405,"   0,97","   0,57",non,07303,0.97,0.57
7,MOULARD,Régis,M.,EXG,Extrême gauche,265,"   0,63","   0,37",non,07303,0.63,0.37
8,LARRIEU,William,M.,AUT,Autres,17,"   0,04","   0,02",non,07303,0.04,0.02
9,FAURE,Béatrice,Mme,VEC,Europe-Ecologie-Les Verts,1589,"   3,80","   2,25",non,07303,3.8,2.25
10,SANTAIS,Béatrice,Mme,SOC,Socialiste,15576,"  37,26","  22,12",Bal.,07303,37.26,22.12
1,ABEILLE,Patrice,M.,AUT,Autres,648,"   1,57","   0,90",non,07304,1.57,0.9
2,LAURENT,Renée,Mme,EXG,Extrême gauche,146,"   0,35","   0,20",non,07304,0.35,0.2
3,REGAIRAZ,Joëlle,Mme,FN,Front National,6151,"  14,86","   8,57",non,07304,14.86,8.57
4,THOMAS,Elisabeth,Mme,EXG,Extrême gauche,133,"   0,32","   0,18",non,07304,0.32,0.18
5,BOUVIER,Mireille,Mme,ECO,Ecologiste,423,"   1,02","   0,58",non,07304,1.02,0.58
6,RIPART,Laurent,M.,EXG,Extrême gauche,451,"   1,09","   0,62",non,07304,1.09,0.62
7,LACLAIS,Bernadette,Mme,SOC,Socialiste,16398,"  39,62","  22,86",Bal.,07304,39.62,22.86
8,SPEHNER,Vincent,M.,AUT,Autres,227,"   0,55","   0,31",non,07304,0.55,0.31
9,PLASSIARD-BRUNET,Carole,Mme,VEC,Europe-Ecologie-Les Verts,2208,"   5,34","   3,07",non,07304,5.34,3.07
10,BERNARD,Jean-Claude,M.,FG,Front de gauche,2816,"   6,80","   3,92",non,07304,6.8,3.92
11,VIGNOLI,Jean-Marc,M.,ECO,Ecologiste,286,"   0,69","   0,39",non,07304,0.69,0.39
12,BRUNET,Christiane,Mme,DVD,Divers droite,11497,"  27,78","  16,02",Bal.,07304,27.78,16.02
1,ACCOYER,Bernard,M.,UMP,Union pour un Mouvement Populaire,23511,"  43,45","  25,23",Bal.,07401,43.45,25.23
2,GALLET,Raphaël,M.,DVD,Divers droite,783,"   1,45","   0,84",non,07401,1.45,0.84
3,JEANTET,Christian,M.,SOC,Socialiste,16936,"  31,30","  18,17",Bal.,07401,31.3,18.17
4,SOCQUET-JUGLARD,Sylvain,M.,ECO,Ecologiste,348,"   0,64","   0,37",non,07401,0.64,0.37
5,LUNEL,Bethsabée,Mme,EXG,Extrême gauche,222,"   0,41","   0,23",non,07401,0.41,0.23
6,COMET,Claude,M.,VEC,Europe-Ecologie-Les Verts,2763,"   5,11","   2,96",non,07401,5.11,2.96
7,ADOBATI,André,M.,FN,Front National,6799,"  12,56","   7,29",non,07401,12.56,7.29
8,GOGIBUS,Stéphane,M.,ECO,Ecologiste,541,"   1,00","   0,58",non,07401,1.0,0.58
9,BOUSSOUIBA,Hamdy,M.,ECO,Ecologiste,320,"   0,59","   0,34",non,07401,0.59,0.34
10,MACÉ,Jean-Paul,M.,EXG,Extrême gauche,179,"   0,33","   0,19",non,07401,0.33,0.19
11,CHAZAL VINDRET,Eliane,Mme,FG,Front de gauche,1709,"   3,16","   1,83",non,07401,3.16,1.83
1,MATTEI,Jacques,M.,EXG,Extrême gauche,181,"   0,35","   0,20",non,07402,0.35,0.2
2,TARDY,Lionel,M.,UMP,Union pour un Mouvement Populaire,21668,"  41,72","  23,99",Bal.,07402,41.72,23.99
3,METRAL-BOFFOD,Philippe,M.,EXG,Extrême gauche,386,"   0,74","   0,42",non,07402,0.74,0.42
4,FROMAGET,Quentin,M.,DVD,Divers droite,472,"   0,91","   0,52",non,07402,0.91,0.52
5,BIESSE,Claude,Mme,FN,Front National,6561,"  12,63","   7,26",non,07402,12.63,7.26
6,DAGAND,Jean-Pierre,M.,EXG,Extrême gauche,229,"   0,44","   0,25",non,07402,0.44,0.25
7,HIRAUX,Nathalie,Mme,FG,Front de gauche,1904,"   3,67","   2,10",non,07402,3.67,2.1
8,ASTORG,François,M.,VEC,Europe-Ecologie-Les Verts,2632,"   5,07","   2,91",non,07402,5.07,2.91
9,VIOTTO,Laurent,M.,CEN,Le Centre pour la France,1682,"   3,24","   1,86",non,07402,3.24,1.86
10,CHAUMETON,Nadia,Mme,ECO,Ecologiste,573,"   1,10","   0,63",non,07402,1.1,0.63
11,DUPERTHUY,Denis,M.,SOC,Socialiste,15237,"  29,34","  16,87",Bal.,07402,29.34,16.87
12,BAUDOUIN,Claude,M.,ECO,Ecologiste,415,"   0,80","   0,45",non,07402,0.8,0.45
1,TERRAS,Katia,Mme,FN,Front National,6012,"  14,32","   7,99",non,07403,14.32,7.99
2,PONSARD,Raphaël,M.,EXG,Extrême gauche,109,"   0,26","   0,14",non,07403,0.26,0.14
3,BOUCHET,Jean-Marc,M.,DVD,Divers droite,2332,"   5,55","   3,10",non,07403,5.55,3.1
4,GIORGIO,Olivia,Mme,DVD,Divers droite,464,"   1,11","   0,61",non,07403,1.11,0.61
5,POURRAZ,Roland,M.,FG,Front de gauche,1782,"   4,24","   2,37",non,07403,4.24,2.37
6,ARCADE,Jean-Luc,M.,PRV,Parti radical,3484,"   8,30","   4,63",non,07403,8.3,4.63
7,MOREL,Nathalie,Mme,ECO,Ecologiste,542,"   1,29","   0,72",non,07403,1.29,0.72
8,GRILLET,Joseph,M.,ECO,Ecologiste,572,"   1,36","   0,76",non,07403,1.36,0.76
9,BADET,Claude,M.,EXG,Extrême gauche,226,"   0,54","   0,30",non,07403,0.54,0.3
10,SAILLET,Gilbert,M.,VEC,Europe-Ecologie-Les Verts,11392,"  27,13","  15,15",Bal.,07403,27.13,15.15
11,SADDIER,Martial,M.,UMP,Union pour un Mouvement Populaire,14952,"  35,61","  19,89",Bal.,07403,35.61,19.89
12,CHAGNIOT,François,M.,EXG,Extrême gauche,118,"   0,28","   0,15",non,07403,0.28,0.15
1,WALTHERT SELOSSE,Catherine,Mme,VEC,Europe-Ecologie-Les Verts,1818,"   4,49","   2,27",non,07404,4.49,2.27
2,BARDOUX,Anne,Mme,FN,Front National,5710,"  14,09","   7,13",non,07404,14.09,7.13
3,PASSARO,Jean-Luc,M.,ECO,Ecologiste,344,"   0,85","   0,42",non,07404,0.85,0.42
4,DUBY-MULLER,Virginie,Mme,UMP,Union pour un Mouvement Populaire,12718,"  31,39","  15,88",Bal.,07404,31.39,15.88
5,DEFFAUGT,Claude,M.,DVD,Divers droite,2555,"   6,31","   3,19",non,07404,6.31,3.19
6,VIELLIARD,Antoine,M.,CEN,Le Centre pour la France,3568,"   8,81","   4,45",non,07404,8.81,4.45
7,RICHARD,Daniel,M.,FG,Front de gauche,1481,"   3,66","   1,85",non,07404,3.66,1.85
8,DERRIEN,Catherine,Mme,EXG,Extrême gauche,150,"   0,37","   0,18",non,07404,0.37,0.18
9,MATHELIER,Guillaume,M.,SOC,Socialiste,11598,"  28,63","  14,48",Bal.,07404,28.63,14.48
10,MEGEVAND,Maurice,M.,DVD,Divers droite,314,"   0,78","   0,39",non,07404,0.78,0.39
11,CURDY,Christian,M.,ECO,Ecologiste,255,"   0,63","   0,31",non,07404,0.63,0.31
1,LE FLOCH FAHEM,Loïc,M.,DVD,Divers droite,237,"   0,49","   0,26",non,07405,0.49,0.26
2,ESCOUBÈS,Pascale,Mme,SOC,Socialiste,13772,"  28,66","  15,31",Bal.,07405,28.66,15.31
3,NEGRO,Laurent,M.,ECO,Ecologiste,426,"   0,89","   0,47",non,07405,0.89,0.47
4,MOREL SAWALICH,Martine,Mme,AUT,Autres,215,"   0,45","   0,23",non,07405,0.45,0.23
5,FACCHINETTI,Marie-Pierre,Mme,ECO,Ecologiste,256,"   0,53","   0,28",non,07405,0.53,0.28
6,BERNAZ,Jean-Christophe,M.,AUT,Autres,2688,"   5,59","   2,98",non,07405,5.59,2.98
7,PESSAH,Christine,Mme,EXG,Extrême gauche,175,"   0,36","   0,19",non,07405,0.36,0.19
8,FRANCINA,Marc,M.,UMP,Union pour un Mouvement Populaire,13772,"  28,66","  15,31",Bal.,07405,28.66,15.31
9,FRISON-ROCHE,Jean-Paul,M.,EXD,Extrême droite,431,"   0,90","   0,47",non,07405,0.9,0.47
10,DELBAYS-ATGÉ,Emilie,Mme,VEC,Europe-Ecologie-Les Verts,1355,"   2,82","   1,50",non,07405,2.82,1.5
11,GOSSMANN,Franck,M.,ECO,Ecologiste,287,"   0,60","   0,31",non,07405,0.6,0.31
12,ROUFFIGNAC,Odile,Mme,FG,Front de gauche,1673,"   3,48","   1,86",non,07405,3.48,1.86
13,BAUD-ROCHE,Astrid,Mme,DVD,Divers droite,7226,"  15,04","   8,03",non,07405,15.04,8.03
14,CHEVALLAY,Patrick,M.,FN,Front National,5532,"  11,51","   6,15",non,07405,11.51,6.15
1,PERRIN,Gilbert,M.,FG,Front de gauche,1934,"   4,67","   2,54",non,07406,4.67,2.54
2,BARO,Corinne,Mme,ECO,Ecologiste,514,"   1,24","   0,67",non,07406,1.24,0.67
3,HERVÉ,Loic,M.,NCE,Nouveau Centre,2384,"   5,76","   3,14",non,07406,5.76,3.14
4,MARTIN,Dominique,M.,FN,Front National,6027,"  14,55","   7,94",non,07406,14.55,7.94
5,DION,Sophie,Mme,UMP,Union pour un Mouvement Populaire,9295,"  22,44","  12,24",Bal.,07406,22.44,12.24
6,DEPARIS,Philippe,M.,DVD,Divers droite,1450,"   3,50","   1,91",non,07406,3.5,1.91
7,GOMEZ,Denise,Mme,EXG,Extrême gauche,140,"   0,34","   0,18",non,07406,0.34,0.18
8,MARCOS,Marie-France,Mme,RDG,Radical de Gauche,9373,"  22,63","  12,35",Bal.,07406,22.63,12.35
9,PEILLEX,Jean-Marc,M.,PRV,Parti radical,4433,"  10,70","   5,84",non,07406,10.7,5.84
10,MORAND,Georges,M.,DVD,Divers droite,4636,"  11,19","   6,10",non,07406,11.19,6.1
11,RINCK,Elsa,Mme,ECO,Ecologiste,512,"   1,24","   0,67",non,07406,1.24,0.67
12,BURTIN,Alain,M.,REG,Régionaliste,579,"   1,40","   0,76",non,07406,1.4,0.76
13,FROMAGET,Romain,M.,DVD,Divers droite,139,"   0,34","   0,18",non,07406,0.34,0.18
1,NIZET,Jacqueline,Mme,DVD,Divers droite,217,"   0,48","   0,28",non,07501,0.48,0.28
2,BOULINIER,Laurence,Mme,EXG,Extrême gauche,89,"   0,20","   0,11",non,07501,0.2,0.11
3,LELLOUCHE,Pierre,M.,UMP,Union pour un Mouvement Populaire,18788,"  41,32","  24,50",Bal.,07501,41.32,24.5
4,NORTH,Bruno,M.,DVD,Divers droite,367,"   0,81","   0,47",non,07501,0.81,0.47
5,MOREL,Claire,Mme,SOC,Socialiste,15489,"  34,07","  20,20",Bal.,07501,34.07,20.2
6,THIERRY,Annie,Mme,FN,Front National,2059,"   4,53","   2,68",non,07501,4.53,2.68
7,SABOURIN,Anne,Mme,FG,Front de gauche,1529,"   3,36","   1,99",non,07501,3.36,1.99
8,BOUTAULT,Jacques,M.,VEC,Europe-Ecologie-Les Verts,2750,"   6,05","   3,58",non,07501,6.05,3.58
9,TRUXILLO,Jean-Paul,M.,AUT,Autres,393,"   0,86","   0,51",non,07501,0.86,0.51
10,FELLOUS,Sandra,Mme,CEN,Le Centre pour la France,1462,"   3,22","   1,90",non,07501,3.22,1.9
11,PACHECO,Marc,M.,DVD,Divers droite,849,"   1,87","   1,10",non,07501,1.87,1.1
12,BERTHAULT,Grégory,M.,ECO,Ecologiste,292,"   0,64","   0,38",non,07501,0.64,0.38
13,RESPAUT,Philippe,M.,AUT,Autres,3,"   0,01","   0,00",non,07501,0.01,0.0
14,ASMANI,Lynda,Mme,ALLI,Alliance centriste,1001,"   2,20","   1,30",non,07501,2.2,1.3
15,AISSANI,Charles,M.,AUT,Autres,179,"   0,39","   0,23",non,07501,0.39,0.23
1,KAHN,Axel,M.,SOC,Socialiste,15348,"  33,88","  21,55",Bal.,07502,33.88,21.55
2,BOVER SAYOUS,Véronique,Mme,AUT,Autres,369,"   0,81","   0,51",non,07502,0.81,0.51
3,BLOT,Yvan,M.,AUT,Autres,76,"   0,17","   0,10",non,07502,0.17,0.1
4,TRAORE,Lassina,M.,AUT,Autres,0,"   0,00","   0,00",non,07502,0.0,0.0
5,REBOT,Stella,Mme,DVD,Divers droite,101,"   0,22","   0,14",non,07502,0.22,0.14
6,COTTET,Chantal,Mme,AUT,Autres,154,"   0,34","   0,21",non,07502,0.34,0.21
7,LE TANNEUR,Marc,M.,FN,Front National,1782,"   3,93","   2,50",non,07502,3.93,2.5
8,BELLAL,Amar,M.,FG,Front de gauche,1589,"   3,51","   2,23",non,07502,3.51,2.23
9,DARMANGEAT,Christophe,M.,EXG,Extrême gauche,112,"   0,25","   0,15",non,07502,0.25,0.15
10,GODFROY-GENIN,Anne-Sophie,Mme,CEN,Le Centre pour la France,1213,"   2,68","   1,70",non,07502,2.68,1.7
11,FOURIER,Alix,Mme,DVD,Divers droite,338,"   0,75","   0,47",non,07502,0.75,0.47
12,ROUSSEAUX,Nicolas,M.,DVD,Divers droite,28,"   0,06","   0,03",non,07502,0.06,0.03
13,AUDOUIN,Laurent,M.,VEC,Europe-Ecologie-Les Verts,1875,"   4,14","   2,63",non,07502,4.14,2.63
14,FILLON,François,M.,UMP,Union pour un Mouvement Populaire,22028,"  48,62","  30,93",Bal.,07502,48.62,30.93
15,DEBAH,Farid,M.,AUT,Autres,41,"   0,09","   0,05",non,07502,0.09,0.05
16,LANCE,Guillaume,M.,DVD,Divers droite,148,"   0,33","   0,20",non,07502,0.33,0.2
17,DEFLANDRE,Clément,M.,DVG,Divers gauche,2,"   0,00","   0,00",non,07502,0.0,0.0
18,MOISAN DE KERBINO,Gilles,M.,DVD,Divers droite,99,"   0,22","   0,13",non,07502,0.22,0.13
1,HUBERSCHWILLER,Matthias,M.,DVD,Divers droite,75,"   0,20","   0,11",non,07503,0.2,0.11
2,DE LA FERRIERE,Agnès,Mme,DVD,Divers droite,285,"   0,76","   0,43",non,07503,0.76,0.43
3,PHILIBERT,Aurélie,Mme,EXG,Extrême gauche,176,"   0,47","   0,27",non,07503,0.47,0.27
4,PAPAREMBORDE,Valérie,Mme,UMP,Union pour un Mouvement Populaire,11348,"  30,21","  17,45",Bal.,07503,30.21,17.45
5,COUDERT,Thierry,M.,CEN,Le Centre pour la France,1242,"   3,31","   1,91",non,07503,3.31,1.91
6,ANDRE,Thierry,M.,DVD,Divers droite,85,"   0,23","   0,13",non,07503,0.23,0.13
7,CREMOUX,Catherine,Mme,FN,Front National,2316,"   6,17","   3,56",non,07503,6.17,3.56
8,LAIZET,Frédérique,Mme,FG,Front de gauche,1989,"   5,30","   3,05",non,07503,5.3,3.05
9,GHERMAOUI,Rahma,Mme,ECO,Ecologiste,207,"   0,55","   0,31",non,07503,0.55,0.31
10,LEPETIT,Annick,Mme,SOC,Socialiste,16803,"  44,74","  25,84",Bal.,07503,44.74,25.84
11,ROBIN,Sophie,Mme,EXG,Extrême gauche,141,"   0,38","   0,21",non,07503,0.38,0.21
12,MICHEL,Agnès,Mme,VEC,Europe-Ecologie-Les Verts,2233,"   5,95","   3,43",non,07503,5.95,3.43
13,BOULLAND,Philippe,M.,DVD,Divers droite,345,"   0,92","   0,53",non,07503,0.92,0.53
14,AUGUSTIN,Marc,M.,NCE,Nouveau Centre,314,"   0,84","   0,48",non,07503,0.84,0.48
1,KUSTER,Brigitte,Mme,DVD,Divers droite,8981,"  23,01","  13,32",Bal.,07504,23.01,13.32
2,ATLAN,Bernard,M.,DVD,Divers droite,91,"   0,23","   0,13",non,07504,0.23,0.13
